org/springframework/data/mongodb/ReactiveMongoDatabaseUtils	doGetSession	(Lorg/springframework/transaction/reactive/TransactionSynchronizationManager;Lorg/springframework/data/mongodb/ReactiveMongoDatabaseFactory;Lorg/springframework/data/mongodb/SessionSynchronization;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSave$52	(Lorg/springframework/data/mongodb/core/convert/MongoWriter;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_DYNAMIC	[java/lang/invoke/LambdaMetafactory::metafactory(Ljava/lang/invoke/MethodHandles$Lookup;Ljava/lang/String;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodHandle;Ljava/lang/invoke/MethodType;)Ljava/lang/invoke/CallSite;]::apply(Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate;Ljava/lang/String;Lorg/bson/Document;Lorg/springframework/data/mongodb/core/EntityOperations$AdaptibleEntity;)Ljava/util/function/Function;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSave$52	(Lorg/springframework/data/mongodb/core/convert/MongoWriter;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/EntityOperations$AdaptibleEntity::toMappedDocument(Lorg/springframework/data/mongodb/core/convert/MongoWriter;)Lorg/springframework/data/mongodb/core/MappedDocument;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSave$52	(Lorg/springframework/data/mongodb/core/convert/MongoWriter;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/EntityOperations::forEntity(Ljava/lang/Object;Lorg/springframework/core/convert/ConversionService;)Lorg/springframework/data/mongodb/core/EntityOperations$AdaptibleEntity;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSave$52	(Lorg/springframework/data/mongodb/core/convert/MongoWriter;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/MappedDocument::getDocument()Lorg/bson/Document;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSave$52	(Lorg/springframework/data/mongodb/core/convert/MongoWriter;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/ReactiveMongoTemplate::maybeCallBeforeSave(Ljava/lang/Object;Lorg/bson/Document;Ljava/lang/String;)Lreactor/core/publisher/Mono;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSave$52	(Lorg/springframework/data/mongodb/core/convert/MongoWriter;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/ReactiveMongoTemplate::maybeEmitEvent(Lorg/springframework/data/mongodb/core/mapping/event/MongoMappingEvent;)Lorg/springframework/data/mongodb/core/mapping/event/MongoMappingEvent;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSave$52	(Lorg/springframework/data/mongodb/core/convert/MongoWriter;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/convert/MongoConverter::getConversionService()Lorg/springframework/core/convert/ConversionService;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSave$52	(Lorg/springframework/data/mongodb/core/convert/MongoWriter;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/mapping/event/BeforeSaveEvent::<init>(Ljava/lang/Object;Lorg/bson/Document;Ljava/lang/String;)V
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSave$52	(Lorg/springframework/data/mongodb/core/convert/MongoWriter;Ljava/lang/String;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	reactor/core/publisher/Mono::flatMap(Ljava/util/function/Function;)Lreactor/core/publisher/Mono;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSaveVersioned$46	(Ljava/lang/Object;Lorg/bson/Document;Ljava/lang/String;Lcom/mongodb/client/result/UpdateResult;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/ReactiveMongoTemplate::maybeCallAfterSave(Ljava/lang/Object;Lorg/bson/Document;Ljava/lang/String;)Lreactor/core/publisher/Mono;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSaveVersioned$46	(Ljava/lang/Object;Lorg/bson/Document;Ljava/lang/String;Lcom/mongodb/client/result/UpdateResult;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/ReactiveMongoTemplate::maybeEmitEvent(Lorg/springframework/data/mongodb/core/mapping/event/MongoMappingEvent;)Lorg/springframework/data/mongodb/core/mapping/event/MongoMappingEvent;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSaveVersioned$46	(Ljava/lang/Object;Lorg/bson/Document;Ljava/lang/String;Lcom/mongodb/client/result/UpdateResult;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/mapping/event/AfterSaveEvent::<init>(Ljava/lang/Object;Lorg/bson/Document;Ljava/lang/String;)V
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSaveVersioned$47	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Lorg/springframework/data/mongodb/core/MappedDocument;Lorg/bson/Document;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_DYNAMIC	[java/lang/invoke/LambdaMetafactory::metafactory(Ljava/lang/invoke/MethodHandles$Lookup;Ljava/lang/String;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodHandle;Ljava/lang/invoke/MethodType;)Ljava/lang/invoke/CallSite;]::apply(Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate;Ljava/lang/Object;Lorg/bson/Document;Ljava/lang/String;)Ljava/util/function/Function;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSaveVersioned$47	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Lorg/springframework/data/mongodb/core/MappedDocument;Lorg/bson/Document;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSaveVersioned$47	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Lorg/springframework/data/mongodb/core/MappedDocument;Lorg/bson/Document;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/MappedDocument::updateWithoutId()Lorg/springframework/data/mongodb/core/query/UpdateDefinition;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSaveVersioned$47	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Lorg/springframework/data/mongodb/core/MappedDocument;Lorg/bson/Document;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/ReactiveMongoTemplate::doUpdate(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Lorg/springframework/data/mongodb/core/query/UpdateDefinition;Ljava/lang/Class;ZZ)Lreactor/core/publisher/Mono;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSaveVersioned$47	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Lorg/springframework/data/mongodb/core/MappedDocument;Lorg/bson/Document;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	reactor/core/publisher/Mono::flatMap(Ljava/util/function/Function;)Lreactor/core/publisher/Mono;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSaveVersioned$48	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	GET_FIELD	org/springframework/data/mongodb/core/ReactiveMongoTemplate::mongoConverter|Lorg/springframework/data/mongodb/core/convert/MongoConverter;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSaveVersioned$48	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	GET_FIELD	org/springframework/data/mongodb/core/ReactiveMongoTemplate::operations|Lorg/springframework/data/mongodb/core/EntityOperations;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSaveVersioned$48	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_DYNAMIC	[java/lang/invoke/LambdaMetafactory::metafactory(Ljava/lang/invoke/MethodHandles$Lookup;Ljava/lang/String;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodHandle;Ljava/lang/invoke/MethodType;)Ljava/lang/invoke/CallSite;]::apply(Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate;Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Lorg/springframework/data/mongodb/core/MappedDocument;Lorg/bson/Document;)Ljava/util/function/Function;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSaveVersioned$48	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/EntityOperations$Entity::toMappedDocument(Lorg/springframework/data/mongodb/core/convert/MongoWriter;)Lorg/springframework/data/mongodb/core/MappedDocument;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSaveVersioned$48	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/EntityOperations::forEntity(Ljava/lang/Object;)Lorg/springframework/data/mongodb/core/EntityOperations$Entity;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSaveVersioned$48	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/MappedDocument::getDocument()Lorg/bson/Document;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSaveVersioned$48	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/ReactiveMongoTemplate::maybeCallBeforeSave(Ljava/lang/Object;Lorg/bson/Document;Ljava/lang/String;)Lreactor/core/publisher/Mono;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSaveVersioned$48	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/ReactiveMongoTemplate::maybeEmitEvent(Lorg/springframework/data/mongodb/core/mapping/event/MongoMappingEvent;)Lorg/springframework/data/mongodb/core/mapping/event/MongoMappingEvent;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSaveVersioned$48	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/mapping/event/BeforeSaveEvent::<init>(Ljava/lang/Object;Lorg/bson/Document;Ljava/lang/String;)V
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doSaveVersioned$48	(Ljava/lang/String;Lorg/springframework/data/mongodb/core/query/Query;Ljava/lang/Object;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	reactor/core/publisher/Mono::flatMap(Ljava/util/function/Function;)Lreactor/core/publisher/Mono;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doUpdate$65	(Lorg/springframework/data/mongodb/core/QueryOperations$UpdateContext;Lorg/springframework/data/mongodb/core/mapping/MongoPersistentEntity;Lorg/bson/Document;Lorg/bson/Document;)Lorg/bson/Document;	INVOKE_STATIC	org/springframework/data/mongodb/core/QueryOperations$UpdateContext::applyShardKey(Lorg/springframework/data/mongodb/core/mapping/MongoPersistentEntity;Lorg/bson/Document;Lorg/bson/Document;)Lorg/bson/Document;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doUpdate$66	(Lcom/mongodb/reactivestreams/client/MongoCollection;Lorg/bson/Document;Lcom/mongodb/client/model/ReplaceOptions;Lorg/bson/Document;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	com/mongodb/reactivestreams/client/MongoCollection::replaceOne(Lorg/bson/conversions/Bson;Ljava/lang/Object;Lcom/mongodb/client/model/ReplaceOptions;)Lorg/reactivestreams/Publisher;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$doUpdate$66	(Lcom/mongodb/reactivestreams/client/MongoCollection;Lorg/bson/Document;Lcom/mongodb/client/model/ReplaceOptions;Lorg/bson/Document;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	reactor/core/publisher/Mono::from(Lorg/reactivestreams/Publisher;)Lreactor/core/publisher/Mono;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$executeFindMultiInternal$88	(Lorg/springframework/data/mongodb/core/FindPublisherPreparer;Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate$ReactiveCollectionQueryCallback;Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate$DocumentCallback;Lcom/mongodb/reactivestreams/client/MongoCollection;)Lorg/reactivestreams/Publisher;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$executeFindOneInternal$87	(Lorg/springframework/data/mongodb/core/ReactiveCollectionCallback;Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate$DocumentCallback;Lcom/mongodb/reactivestreams/client/MongoCollection;)Lorg/reactivestreams/Publisher;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$exists$16	(Lorg/springframework/data/mongodb/core/query/Query;Ljava/lang/Class;Ljava/lang/String;Lcom/mongodb/reactivestreams/client/MongoCollection;)Lorg/reactivestreams/Publisher;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$findAndReplace$22	(Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel;Ljava/lang/Object;)Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel;	INVOKE_STATIC	org/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel::getCollection()Ljava/lang/String;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$findAndReplace$22	(Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel;Ljava/lang/Object;)Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel;	INVOKE_STATIC	org/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel::getTarget()Lorg/bson/Document;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$findAndReplace$22	(Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel;Ljava/lang/Object;)Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel;	INVOKE_STATIC	org/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel::of(Ljava/lang/Object;Lorg/bson/Document;Ljava/lang/String;)Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$findAndReplace$23	(Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel;)Lreactor/core/publisher/Mono;	GET_FIELD	org/springframework/data/mongodb/core/ReactiveMongoTemplate::mongoConverter|Lorg/springframework/data/mongodb/core/convert/MongoConverter;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$findAndReplace$23	(Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel;)Lreactor/core/publisher/Mono;	GET_FIELD	org/springframework/data/mongodb/core/ReactiveMongoTemplate::operations|Lorg/springframework/data/mongodb/core/EntityOperations;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$findAndReplace$23	(Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel;)Lreactor/core/publisher/Mono;	INVOKE_DYNAMIC	[java/lang/invoke/LambdaMetafactory::metafactory(Ljava/lang/invoke/MethodHandles$Lookup;Ljava/lang/String;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodHandle;Ljava/lang/invoke/MethodType;)Ljava/lang/invoke/CallSite;]::apply(Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel;)Ljava/util/function/Function;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$findAndReplace$23	(Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/EntityOperations$Entity::toMappedDocument(Lorg/springframework/data/mongodb/core/convert/MongoWriter;)Lorg/springframework/data/mongodb/core/MappedDocument;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$findAndReplace$23	(Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/EntityOperations::forEntity(Ljava/lang/Object;)Lorg/springframework/data/mongodb/core/EntityOperations$Entity;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$findAndReplace$23	(Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/MappedDocument::getDocument()Lorg/bson/Document;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$findAndReplace$23	(Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel::addTargetDocument(Lorg/bson/Document;)Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$findAndReplace$23	(Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel::getCollection()Ljava/lang/String;
org/springframework/data/mongodb/core/ReactiveMongoTemplate	lambda$findAndReplace$23	(Lorg/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	org/springframework/data/mongodb/core/ReactiveMongoTemplate$PersistableEntityModel::getSource()Ljava/lang/Object;
