JUnit version 4.13.2
2024-11-14 03:47:31,224 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.balancer.Dispatcher_ESTest
2024-11-14 03:47:32,425 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/protocol/datatransfer/TrustedChannelResolver
2024-11-14 03:47:32,426 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.protocol.datatransfer.TrustedChannelResolver
2024-11-14 03:47:32,427 INFO  EvoClassLoader - Seeing class for first time: org.eclipse.jetty.util.component.Container
2024-11-14 03:47:32,427 INFO  EvoClassLoader - Instrumenting class 'org.eclipse.jetty.util.component.Container'.
2024-11-14 03:47:32,428 INFO  EvoClassLoader - Keeping class: org.eclipse.jetty.util.component.Container
2024-11-14 03:47:32,428 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.BatchListingOperations
2024-11-14 03:47:32,428 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.BatchListingOperations'.
2024-11-14 03:47:32,429 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.BatchListingOperations
2024-11-14 03:47:32,429 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.balancer.Dispatcher$Allocator
2024-11-14 03:47:32,429 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.balancer.Dispatcher$Allocator'.
2024-11-14 03:47:32,429 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/balancer/Dispatcher$Allocator
2024-11-14 03:47:32,429 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/server/balancer/Dispatcher$Allocator
2024-11-14 03:47:32,429 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.balancer.Dispatcher$Allocator
2024-11-14 03:47:32,433 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.balancer.Dispatcher$DBlock
2024-11-14 03:47:32,433 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.balancer.Dispatcher$DBlock'.
2024-11-14 03:47:32,434 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/balancer/Dispatcher$DBlock
2024-11-14 03:47:32,434 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/server/balancer/Dispatcher$DBlock
2024-11-14 03:47:32,434 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.balancer.Dispatcher$DBlock
2024-11-14 03:47:32,434 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.balancer.Dispatcher$DBlockStriped
2024-11-14 03:47:32,434 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.balancer.Dispatcher$DBlockStriped'.
2024-11-14 03:47:32,434 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/balancer/Dispatcher$DBlockStriped
2024-11-14 03:47:32,434 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/server/balancer/Dispatcher$DBlockStriped
2024-11-14 03:47:32,435 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.balancer.Dispatcher$DBlockStriped
2024-11-14 03:47:32,435 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.balancer.MovedBlocks
2024-11-14 03:47:32,435 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.balancer.MovedBlocks'.
2024-11-14 03:47:32,435 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/balancer/MovedBlocks
2024-11-14 03:47:32,435 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/server/balancer/MovedBlocks
2024-11-14 03:47:32,435 INFO  CreateClassResetClassAdapter - Adding bytecode for initializing field CUR_WIN
2024-11-14 03:47:32,435 INFO  CreateClassResetClassAdapter - Adding bytecode for initializing field OLD_WIN
2024-11-14 03:47:32,435 INFO  CreateClassResetClassAdapter - Adding bytecode for initializing field NUM_WINS
2024-11-14 03:47:32,436 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.balancer.MovedBlocks
2024-11-14 03:47:32,436 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.conf.StorageUnit
2024-11-14 03:47:32,436 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.conf.StorageUnit'.
2024-11-14 03:47:32,436 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/conf/StorageUnit
2024-11-14 03:47:32,436 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/conf/StorageUnit
2024-11-14 03:47:32,436 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.conf.StorageUnit
2024-11-14 03:47:32,436 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.conf.StorageUnit$1
2024-11-14 03:47:32,436 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.conf.StorageUnit$1'.
2024-11-14 03:47:32,437 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/conf/StorageUnit$1
2024-11-14 03:47:32,437 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.conf.StorageUnit$1
2024-11-14 03:47:32,437 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.conf.StorageUnit$2
2024-11-14 03:47:32,437 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.conf.StorageUnit$2'.
2024-11-14 03:47:32,437 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/conf/StorageUnit$2
2024-11-14 03:47:32,437 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.conf.StorageUnit$2
2024-11-14 03:47:32,437 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.conf.StorageUnit$3
2024-11-14 03:47:32,437 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.conf.StorageUnit$3'.
2024-11-14 03:47:32,438 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/conf/StorageUnit$3
2024-11-14 03:47:32,438 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.conf.StorageUnit$3
2024-11-14 03:47:32,438 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.conf.StorageUnit$4
2024-11-14 03:47:32,438 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.conf.StorageUnit$4'.
2024-11-14 03:47:32,438 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/conf/StorageUnit$4
2024-11-14 03:47:32,438 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.conf.StorageUnit$4
2024-11-14 03:47:32,438 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.conf.StorageUnit$5
2024-11-14 03:47:32,438 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.conf.StorageUnit$5'.
2024-11-14 03:47:32,438 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/conf/StorageUnit$5
2024-11-14 03:47:32,439 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.conf.StorageUnit$5
2024-11-14 03:47:32,439 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.conf.StorageUnit$6
2024-11-14 03:47:32,439 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.conf.StorageUnit$6'.
2024-11-14 03:47:32,439 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/conf/StorageUnit$6
2024-11-14 03:47:32,439 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.conf.StorageUnit$6
2024-11-14 03:47:32,439 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.conf.StorageUnit$7
2024-11-14 03:47:32,439 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.conf.StorageUnit$7'.
2024-11-14 03:47:32,439 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/conf/StorageUnit$7
2024-11-14 03:47:32,439 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.conf.StorageUnit$7
2024-11-14 03:47:32,440 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.net.InnerNodeImpl
2024-11-14 03:47:32,440 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.net.InnerNodeImpl'.
2024-11-14 03:47:32,441 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/net/InnerNodeImpl
2024-11-14 03:47:32,444 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/net/InnerNodeImpl
2024-11-14 03:47:32,444 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.net.NodeBase
2024-11-14 03:47:32,445 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.net.NodeBase'.
2024-11-14 03:47:32,445 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/net/NodeBase
2024-11-14 03:47:32,448 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/net/NodeBase
2024-11-14 03:47:32,448 INFO  CreateClassResetClassAdapter - Adding bytecode for initializing field PATH_SEPARATOR
2024-11-14 03:47:32,448 INFO  CreateClassResetClassAdapter - Adding bytecode for initializing field PATH_SEPARATOR_STR
2024-11-14 03:47:32,448 INFO  CreateClassResetClassAdapter - Adding bytecode for initializing field ROOT
2024-11-14 03:47:32,448 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.net.NodeBase
2024-11-14 03:47:32,448 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.net.InnerNodeImpl
2024-11-14 03:47:32,450 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.net.NetworkTopology
2024-11-14 03:47:32,450 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.net.NetworkTopology'.
2024-11-14 03:47:32,450 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/net/NetworkTopology
2024-11-14 03:47:32,453 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/net/NetworkTopology
2024-11-14 03:47:32,454 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.net.NetworkTopology
2024-11-14 03:47:32,455 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.net.Peer
2024-11-14 03:47:32,455 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.net.Peer'.
2024-11-14 03:47:32,455 INFO  EvoClassLoader - Defined package (3): package org.apache.hadoop.hdfs.net, -1603378613
2024-11-14 03:47:32,455 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.net.Peer
2024-11-14 03:47:32,455 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.balancer.Dispatcher$GlobalBlockMap
2024-11-14 03:47:32,455 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.balancer.Dispatcher$GlobalBlockMap'.
2024-11-14 03:47:32,456 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/balancer/Dispatcher$GlobalBlockMap
2024-11-14 03:47:32,456 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/server/balancer/Dispatcher$GlobalBlockMap
2024-11-14 03:47:32,456 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.balancer.Dispatcher$GlobalBlockMap
2024-11-14 03:47:32,456 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.io.DataOutputBuffer$Buffer
2024-11-14 03:47:32,456 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.io.DataOutputBuffer$Buffer'.
2024-11-14 03:47:32,456 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/io/DataOutputBuffer$Buffer
2024-11-14 03:47:32,457 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/io/DataOutputBuffer$Buffer
2024-11-14 03:47:32,457 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.io.DataOutputBuffer$Buffer
2024-11-14 03:47:32,457 INFO  EvoClassLoader - Seeing class for first time: org.eclipse.jetty.util.AttributesMap
2024-11-14 03:47:32,457 INFO  EvoClassLoader - Instrumenting class 'org.eclipse.jetty.util.AttributesMap'.
2024-11-14 03:47:32,458 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/eclipse/jetty/util/AttributesMap
2024-11-14 03:47:32,458 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/eclipse/jetty/util/AttributesMap
2024-11-14 03:47:32,458 INFO  EvoClassLoader - Defined package (3): package org.eclipse.jetty.util, 464202339
2024-11-14 03:47:32,458 INFO  EvoClassLoader - Seeing class for first time: org.eclipse.jetty.util.Attributes
2024-11-14 03:47:32,458 INFO  EvoClassLoader - Instrumenting class 'org.eclipse.jetty.util.Attributes'.
2024-11-14 03:47:32,459 INFO  EvoClassLoader - Keeping class: org.eclipse.jetty.util.Attributes
2024-11-14 03:47:32,459 INFO  EvoClassLoader - Keeping class: org.eclipse.jetty.util.AttributesMap
2024-11-14 03:47:32,460 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.server.balancer.Dispatcher$Util
2024-11-14 03:47:32,460 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.server.balancer.Dispatcher$Util'.
2024-11-14 03:47:32,460 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/server/balancer/Dispatcher$Util
2024-11-14 03:47:32,461 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/server/balancer/Dispatcher$Util
2024-11-14 03:47:32,461 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.server.balancer.Dispatcher$Util
2024-11-14 03:47:32,461 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.crypto.key.KeyProviderTokenIssuer
2024-11-14 03:47:32,461 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.crypto.key.KeyProviderTokenIssuer'.
2024-11-14 03:47:32,462 INFO  EvoClassLoader - Defined package (3): package org.apache.hadoop.crypto.key, 588888133
2024-11-14 03:47:32,462 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.crypto.key.KeyProviderTokenIssuer
2024-11-14 03:47:32,462 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.DistributedFileSystem
2024-11-14 03:47:32,462 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.DistributedFileSystem'.
2024-11-14 03:47:32,463 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/DistributedFileSystem
2024-11-14 03:47:32,481 INFO  CreateClassResetClassAdapter - Found static initializer in class org/apache/hadoop/hdfs/DistributedFileSystem
2024-11-14 03:47:32,482 INFO  EvoClassLoader - Defined package (3): package org.apache.hadoop.hdfs, 101186972
2024-11-14 03:47:32,483 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.DistributedFileSystem
2024-11-14 03:47:32,483 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.DistributedFileSystem$HdfsDataOutputStreamBuilder
2024-11-14 03:47:32,483 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.DistributedFileSystem$HdfsDataOutputStreamBuilder'.
2024-11-14 03:47:32,483 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/DistributedFileSystem$HdfsDataOutputStreamBuilder
2024-11-14 03:47:32,485 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/DistributedFileSystem$HdfsDataOutputStreamBuilder
2024-11-14 03:47:32,486 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.DistributedFileSystem$HdfsDataOutputStreamBuilder
2024-11-14 03:47:32,486 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.PathHandle
2024-11-14 03:47:32,486 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.PathHandle'.
2024-11-14 03:47:32,486 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.PathHandle
2024-11-14 03:47:32,486 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.FSDataOutputStream
2024-11-14 03:47:32,487 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.FSDataOutputStream'.
2024-11-14 03:47:32,487 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/fs/FSDataOutputStream
2024-11-14 03:47:32,487 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/fs/FSDataOutputStream
2024-11-14 03:47:32,487 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.Abortable
2024-11-14 03:47:32,487 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.Abortable'.
2024-11-14 03:47:32,487 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.Abortable
2024-11-14 03:47:32,488 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.fs.FSDataOutputStream
2024-11-14 03:47:32,488 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.hdfs.client.HdfsDataOutputStream
2024-11-14 03:47:32,488 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.hdfs.client.HdfsDataOutputStream'.
2024-11-14 03:47:32,488 INFO  MethodCallReplacementClassAdapter - Adding mock interface to class org/apache/hadoop/hdfs/client/HdfsDataOutputStream
2024-11-14 03:47:32,488 INFO  CreateClassResetClassAdapter - Creating brand-new static initializer in class org/apache/hadoop/hdfs/client/HdfsDataOutputStream
2024-11-14 03:47:32,488 INFO  EvoClassLoader - Defined package (3): package org.apache.hadoop.hdfs.client, 2065323101
2024-11-14 03:47:32,488 INFO  EvoClassLoader - Keeping class: org.apache.hadoop.hdfs.client.HdfsDataOutputStream
2024-11-14 03:47:32,489 INFO  EvoClassLoader - Seeing class for first time: org.apache.hadoop.fs.MultipartUploaderBuilder
2024-11-14 03:47:32,489 INFO  EvoClassLoader - Instrumenting class 'org.apache.hadoop.fs.MultipartUploaderBuilder'.
