org/springframework/data/mongodb/ReactiveMongoDatabaseUtils	doGetSession	(Lorg/springframework/transaction/reactive/TransactionSynchronizationManager;Lorg/springframework/data/mongodb/ReactiveMongoDatabaseFactory;Lorg/springframework/data/mongodb/SessionSynchronization;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createQuery$8	(Lcom/querydsl/core/types/Expression;Lcom/querydsl/core/QueryModifiers;Ljava/util/List;Lorg/bson/Document;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	java/lang/Integer::intValue()I
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createQuery$8	(Lcom/querydsl/core/types/Expression;Lcom/querydsl/core/QueryModifiers;Ljava/util/List;Lorg/bson/Document;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	java/util/List::size()I
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createQuery$8	(Lcom/querydsl/core/types/Expression;Lcom/querydsl/core/QueryModifiers;Ljava/util/List;Lorg/bson/Document;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	java/util/function/Consumer::accept(Ljava/lang/Object;)V
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createQuery$8	(Lcom/querydsl/core/types/Expression;Lcom/querydsl/core/QueryModifiers;Ljava/util/List;Lorg/bson/Document;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	org/bson/Document::<init>()V
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createQuery$8	(Lcom/querydsl/core/types/Expression;Lcom/querydsl/core/QueryModifiers;Ljava/util/List;Lorg/bson/Document;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	org/springframework/data/mongodb/core/query/BasicQuery::<init>(Lorg/bson/Document;Lorg/bson/Document;)V
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createQuery$8	(Lcom/querydsl/core/types/Expression;Lcom/querydsl/core/QueryModifiers;Ljava/util/List;Lorg/bson/Document;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	org/springframework/data/mongodb/core/query/BasicQuery::limit(I)Lorg/springframework/data/mongodb/core/query/Query;
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createQuery$8	(Lcom/querydsl/core/types/Expression;Lcom/querydsl/core/QueryModifiers;Ljava/util/List;Lorg/bson/Document;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	org/springframework/data/mongodb/core/query/BasicQuery::setSortObject(Lorg/bson/Document;)V
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createQuery$8	(Lcom/querydsl/core/types/Expression;Lcom/querydsl/core/QueryModifiers;Ljava/util/List;Lorg/bson/Document;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	org/springframework/data/mongodb/core/query/BasicQuery::skip(J)Lorg/springframework/data/mongodb/core/query/Query;
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createQuery$8	(Lcom/querydsl/core/types/Expression;Lcom/querydsl/core/QueryModifiers;Ljava/util/List;Lorg/bson/Document;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery::createProjection(Lcom/querydsl/core/types/Expression;)Lorg/bson/Document;
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createQuery$8	(Lcom/querydsl/core/types/Expression;Lcom/querydsl/core/QueryModifiers;Ljava/util/List;Lorg/bson/Document;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery::createSort(Ljava/util/List;)Lorg/bson/Document;
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createReactiveFilter$9	(Lcom/querydsl/core/QueryMetadata;Lcom/querydsl/core/types/Predicate;)Lcom/querydsl/core/types/Predicate;	INVOKE_STATIC	com/querydsl/core/QueryMetadata::getWhere()Lcom/querydsl/core/types/Predicate;
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createReactiveFilter$9	(Lcom/querydsl/core/QueryMetadata;Lcom/querydsl/core/types/Predicate;)Lcom/querydsl/core/types/Predicate;	INVOKE_STATIC	com/querydsl/core/types/ExpressionUtils::allOf([Lcom/querydsl/core/types/Predicate;)Lcom/querydsl/core/types/Predicate;
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createReactiveJoinFilter$10	(Lcom/querydsl/core/JoinExpression;Lcom/querydsl/core/types/Predicate;)Lcom/querydsl/core/types/Predicate;	INVOKE_STATIC	com/querydsl/core/JoinExpression::getCondition()Lcom/querydsl/core/types/Predicate;
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createReactiveJoinFilter$10	(Lcom/querydsl/core/JoinExpression;Lcom/querydsl/core/types/Predicate;)Lcom/querydsl/core/types/Predicate;	INVOKE_STATIC	com/querydsl/core/types/ExpressionUtils::allOf([Lcom/querydsl/core/types/Predicate;)Lcom/querydsl/core/types/Predicate;
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createReactiveJoinFilter$11	(Lcom/querydsl/core/types/Path;Ljava/util/List;Lreactor/core/publisher/SynchronousSink;)V	CONSTANT	 type: class java.lang.String; value: $id
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createReactiveJoinFilter$11	(Lcom/querydsl/core/types/Path;Ljava/util/List;Lreactor/core/publisher/SynchronousSink;)V	INVOKE_STATIC	com/querydsl/core/types/ExpressionUtils::in(Lcom/querydsl/core/types/Expression;Ljava/util/Collection;)Lcom/querydsl/core/types/Predicate;
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createReactiveJoinFilter$11	(Lcom/querydsl/core/types/Path;Ljava/util/List;Lreactor/core/publisher/SynchronousSink;)V	INVOKE_STATIC	com/querydsl/core/types/ExpressionUtils::path(Ljava/lang/Class;Lcom/querydsl/core/types/Path;Ljava/lang/String;)Lcom/querydsl/core/types/Path;
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createReactiveJoinFilter$11	(Lcom/querydsl/core/types/Path;Ljava/util/List;Lreactor/core/publisher/SynchronousSink;)V	INVOKE_STATIC	java/util/List::isEmpty()Z
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createReactiveJoinFilter$11	(Lcom/querydsl/core/types/Path;Ljava/util/List;Lreactor/core/publisher/SynchronousSink;)V	INVOKE_STATIC	org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery$NoMatchException::<init>(Lcom/querydsl/core/types/Path;)V
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createReactiveJoinFilter$11	(Lcom/querydsl/core/types/Path;Ljava/util/List;Lreactor/core/publisher/SynchronousSink;)V	INVOKE_STATIC	reactor/core/publisher/SynchronousSink::error(Ljava/lang/Throwable;)V
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createReactiveJoinFilter$11	(Lcom/querydsl/core/types/Path;Ljava/util/List;Lreactor/core/publisher/SynchronousSink;)V	INVOKE_STATIC	reactor/core/publisher/SynchronousSink::next(Ljava/lang/Object;)V
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createReactiveJoinFilter$12	(Lorg/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery$NoMatchException;)Lreactor/core/publisher/Mono;	GET_FIELD	com/querydsl/mongodb/MongodbOps::NO_MATCH|Lcom/querydsl/mongodb/MongodbOps;
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createReactiveJoinFilter$12	(Lorg/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery$NoMatchException;)Lreactor/core/publisher/Mono;	GET_FIELD	org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery$NoMatchException::source|Lcom/querydsl/core/types/Path;
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createReactiveJoinFilter$12	(Lorg/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery$NoMatchException;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	com/querydsl/core/types/ExpressionUtils::predicate(Lcom/querydsl/core/types/Operator;[Lcom/querydsl/core/types/Expression;)Lcom/querydsl/core/types/PredicateOperation;
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createReactiveJoinFilter$12	(Lorg/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery$NoMatchException;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	reactor/core/publisher/Mono::just(Ljava/lang/Object;)Lreactor/core/publisher/Mono;
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$getIds$13	(Ljava/lang/Class;Lcom/querydsl/core/types/Predicate;)Lorg/reactivestreams/Publisher;	INVOKE_STATIC	org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery::getJoinIds(Ljava/lang/Class;Lcom/querydsl/core/types/Predicate;)Lreactor/core/publisher/Flux;
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$getIds$14	(Ljava/lang/Class;)Lorg/reactivestreams/Publisher;	INVOKE_STATIC	org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery::getJoinIds(Ljava/lang/Class;Lcom/querydsl/core/types/Predicate;)Lreactor/core/publisher/Flux;
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$getJoinIds$15	(Ljava/lang/Class;Lorg/springframework/data/mongodb/core/query/Query;)Lorg/reactivestreams/Publisher;	CONSTANT	 type: class java.lang.String; value: _id
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$getJoinIds$15	(Ljava/lang/Class;Lorg/springframework/data/mongodb/core/query/Query;)Lorg/reactivestreams/Publisher;	GET_FIELD	org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery::mongoOperations|Lorg/springframework/data/mongodb/core/ReactiveMongoOperations;
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$getJoinIds$15	(Ljava/lang/Class;Lorg/springframework/data/mongodb/core/query/Query;)Lorg/reactivestreams/Publisher;	INVOKE_STATIC	org/springframework/data/mongodb/core/ReactiveMongoOperations::findDistinct(Lorg/springframework/data/mongodb/core/query/Query;Ljava/lang/String;Ljava/lang/Class;Ljava/lang/Class;)Lreactor/core/publisher/Flux;
org/springframework/data/mongodb/repository/support/SimpleMongoRepository	saveAll	(Ljava/lang/Iterable;)Ljava/util/List;	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/repository/support/SimpleReactiveMongoRepository	deleteAll	(Ljava/lang/Iterable;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/repository/support/SimpleReactiveMongoRepository	deleteAll	(Lorg/reactivestreams/Publisher;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/repository/support/SimpleReactiveMongoRepository	saveAll	(Ljava/lang/Iterable;)Lreactor/core/publisher/Flux;	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/util/BsonUtils	iterableToDelimitedString	(Ljava/lang/Iterable;Ljava/lang/String;Ljava/lang/String;Lorg/springframework/core/convert/converter/Converter;)Ljava/lang/String;	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
org/springframework/data/mongodb/util/BsonUtils	merge	([Lorg/bson/Document;)Lorg/bson/Document;	INVOKE_STATIC	java/lang/Object::getClass()Ljava/lang/Class;
